transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_012836096.2	121.0	37.0	0.0	0.0	1.0	nan	NA
rna-XM_012836097.2	121.0	37.0	0.0	0.0	1.0	nan	NA
rna-XM_031585824.1	38.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031585826.1	13.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031585827.1	97.0	22.0	0.0	0.0	1.0	nan	NA
rna-XM_031585828.1	94.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_012838974.2	12.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031586393.1	11.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031586394.1	11.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031585743.1	25.0	44.0	3.0	6.0	1.0	1.1363636363636365	-0.02898550724637683
rna-XM_012838975.2	3.0	10.0	0.0	1.0	1.0	inf	-0.23076923076923078
rna-XM_012838976.2	2.0	5.0	1.0	3.0	1.0	1.2	-0.0357142857142857
rna-XM_012838982.2	0.0	1.0	1.0	0.0	1.0	0.0	1.0
rna-XM_012838983.2	0.0	1.0	1.0	0.0	1.0	0.0	1.0
rna-XM_031585966.1	0.0	1.0	1.0	0.0	1.0	0.0	1.0
rna-XM_031585965.1	0.0	1.0	1.0	0.0	1.0	0.0	1.0
rna-XM_012838970.2	5.0	15.0	3.0	1.0	0.09090909090909091	0.1111111111111111	0.5
rna-XM_031585963.1	5.0	15.0	3.0	1.0	0.09090909090909091	0.1111111111111111	0.5
rna-XM_012838981.2	9.0	20.0	2.0	5.0	1.0	1.125	-0.024630541871921208
rna-XM_012838978.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031585773.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012838980.2	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012838977.2	4.0	7.0	2.0	6.0	1.0	1.7142857142857142	-0.11363636363636365
rna-XM_031586386.1	10.0	11.0	3.0	4.0	1.0	1.2121212121212122	-0.047619047619047616
rna-XM_012838969.2	7.0	10.0	3.0	4.0	1.0	0.9333333333333333	0.016806722689075626
rna-XM_031586198.1	10.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031586204.1	43.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031585829.1	129.0	75.0	0.0	0.0	1.0	nan	NA
rna-XM_031585794.1	3.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_031585795.1	3.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031585792.1	3.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031585796.1	3.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031585793.1	3.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_012818490.2	5.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012818489.1	2.0	6.0	0.0	1.0	1.0	inf	-0.25
rna-XM_031585640.1	7.0	14.0	0.0	2.0	1.0	inf	-0.3333333333333333
rna-XM_031585642.1	7.0	14.0	0.0	2.0	1.0	inf	-0.3333333333333333
rna-XM_012818496.2	0.0	5.0	0.0	1.0	1.0	nan	0.0
rna-XM_031585643.1	0.0	5.0	0.0	1.0	1.0	nan	0.0
rna-XM_031585644.1	0.0	5.0	0.0	1.0	1.0	nan	0.0
rna-XM_031585831.1	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031585832.1	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031585797.1	0.0	4.0	1.0	2.0	0.4285714285714286	0.0	0.3333333333333333
rna-XM_012818506.2	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031586062.1	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012818498.2	22.0	10.0	0.0	1.0	0.3333333333333333	inf	-0.6875
rna-XM_012818499.2	4.0	15.0	0.0	1.0	1.0	inf	-0.21052631578947367
rna-XM_031586225.1	4.0	14.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_012818513.2	16.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031586142.1	14.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031586143.1	14.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031586176.1	28.0	15.0	2.0	1.0	1.0	0.9333333333333333	0.015503875968992165
rna-XM_031585833.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031585770.1	13.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_031586005.1	17.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012818500.2	9.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012818497.2	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_012818512.2	15.0	61.0	4.0	4.0	0.07321694648587897	0.2459016393442623	0.3026315789473684
rna-XM_031586004.1	15.0	61.0	4.0	4.0	0.07321694648587897	0.2459016393442623	0.3026315789473684
rna-XM_012818515.2	4.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031585693.1	0.0	8.0	0.0	1.0	1.0	nan	0.0
rna-XM_012818509.2	0.0	8.0	0.0	1.0	1.0	nan	0.0
rna-XM_012818508.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_012818494.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012818516.2	3.0	10.0	1.0	1.0	0.4761904761904762	0.3	0.2692307692307692
rna-XM_031587504.1	41.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031557994.1	28.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031557995.1	236.0	155.0	0.0	0.0	1.0	nan	NA
rna-XM_031557996.1	207.0	121.0	0.0	0.0	1.0	nan	NA
rna-XM_031557997.1	119.0	65.0	0.0	0.0	1.0	nan	NA
rna-XM_031587507.1	138.0	92.0	0.0	0.0	1.0	nan	NA
rna-XM_031587502.1	13.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031587501.1	33.0	38.0	0.0	0.0	1.0	nan	NA
rna-XM_031587500.1	4.0	102.0	0.0	0.0	1.0	nan	NA
rna-XM_031587506.1	4.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031587505.1	4.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012841318.2	13.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_031557998.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031587503.1	1.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_012841319.2	1.0	13.0	1.0	0.0	0.13333333333333333	0.0	0.9285714285714286
rna-XM_031587508.1	7.0	32.0	0.0	4.0	1.0	inf	-0.1794871794871795
rna-XM_012823578.2	2.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012823580.2	0.0	32.0	0.0	0.0	1.0	nan	NA
rna-XM_031587496.1	27.0	68.0	1.0	1.0	0.4961340206185567	0.39705882352941174	0.21578947368421053
rna-XM_031587497.1	27.0	68.0	1.0	1.0	0.4961340206185567	0.39705882352941174	0.21578947368421053
rna-XM_031587498.1	27.0	68.0	1.0	1.0	0.4961340206185567	0.39705882352941174	0.21578947368421053
rna-XM_031587495.1	27.0	68.0	1.0	1.0	0.4961340206185567	0.39705882352941174	0.21578947368421053
rna-XM_031587499.1	27.0	68.0	1.0	1.0	0.4961340206185567	0.39705882352941174	0.21578947368421053
rna-XM_012823575.2	11.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031587493.1	80.0	117.0	0.0	0.0	1.0	nan	NA
rna-XM_031587494.1	78.0	116.0	0.0	0.0	1.0	nan	NA
rna-XM_031587492.1	80.0	117.0	0.0	0.0	1.0	nan	NA
rna-XM_031557999.1	11.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031558000.1	8.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031558001.1	10.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031587434.1	22.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031587435.1	21.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031587437.1	21.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031587082.1	20.0	72.0	0.0	2.0	1.0	inf	-0.21739130434782608
rna-XM_031587084.1	20.0	72.0	0.0	2.0	1.0	inf	-0.21739130434782608
rna-XM_031586972.1	24.0	53.0	0.0	1.0	1.0	inf	-0.3116883116883117
rna-XM_031586971.1	14.0	38.0	1.0	3.0	1.0	1.105263157894737	-0.019230769230769218
rna-XM_031587592.1	15.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_031558002.1	33.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031587192.1	40.0	57.0	0.0	2.0	0.5135023706452277	inf	-0.41237113402061853
rna-XM_031587194.1	40.0	57.0	0.0	2.0	0.5135023706452277	inf	-0.41237113402061853
rna-XM_031587193.1	40.0	57.0	0.0	2.0	0.5135023706452277	inf	-0.41237113402061853
rna-XM_031587195.1	40.0	57.0	0.0	2.0	0.5135023706452277	inf	-0.41237113402061853
rna-XM_012839096.2	40.0	57.0	0.0	2.0	0.5135023706452277	inf	-0.41237113402061853
rna-XM_031587196.1	38.0	51.0	0.0	2.0	0.5081807081807082	inf	-0.42696629213483145
rna-XM_031587441.1	47.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031587440.1	50.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031558003.1	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_031558004.1	0.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031587512.1	7.0	42.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_031587160.1	13.0	70.0	1.0	3.0	0.5110146705033257	0.5571428571428572	0.09337349397590361
rna-XM_031587158.1	13.0	70.0	1.0	3.0	0.5110146705033257	0.5571428571428572	0.09337349397590361
rna-XM_031587159.1	13.0	70.0	1.0	3.0	0.5110146705033257	0.5571428571428572	0.09337349397590361
rna-XM_012836620.2	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_012836619.2	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_012836621.2	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_031587395.1	10.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012836626.2	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031587394.1	10.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012836622.2	27.0	40.0	0.0	0.0	1.0	nan	NA
rna-XM_031587471.1	33.0	55.0	0.0	1.0	1.0	inf	-0.375
rna-XM_031587472.1	4.0	28.0	0.0	2.0	1.0	inf	-0.125
rna-XM_012836616.2	16.0	35.0	1.0	0.0	0.32692307692307687	0.0	0.6862745098039216
rna-XM_012836623.2	16.0	17.0	1.0	0.0	1.0	0.0	0.5151515151515151
rna-XM_012836617.2	6.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031587165.1	6.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_012836618.2	3.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031558005.1	7.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031587439.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031557897.1	28.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031557896.1	40.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031557898.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031557900.1	8.0	18.0	0.0	1.0	1.0	inf	-0.3076923076923077
rna-XM_012814698.2	1.0	45.0	0.0	0.0	1.0	nan	NA
rna-XM_031557901.1	1.0	45.0	0.0	0.0	1.0	nan	NA
rna-XM_031557903.1	30.0	41.0	0.0	1.0	1.0	inf	-0.4225352112676056
rna-XM_031557902.1	7.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031587311.1	21.0	16.0	2.0	0.0	0.5033738191632928	0.0	0.43243243243243246
rna-XM_012814693.2	0.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031587309.1	7.0	40.0	0.0	0.0	1.0	nan	NA
rna-XM_031558007.1	17.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031587488.1	4.0	15.0	0.0	1.0	1.0	inf	-0.21052631578947367
rna-XM_031587490.1	4.0	15.0	0.0	1.0	1.0	inf	-0.21052631578947367
rna-XM_031587489.1	4.0	15.0	0.0	1.0	1.0	inf	-0.21052631578947367
rna-XM_031558008.1	5.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031558009.1	5.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031558010.1	28.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031558011.1	10.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031586844.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031586843.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031586845.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012834095.2	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_031586846.1	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_012834090.2	1.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031558012.1	5.0	31.0	0.0	0.0	1.0	nan	NA
rna-XM_031587429.1	19.0	21.0	0.0	1.0	1.0	inf	-0.475
rna-XM_031558013.1	13.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031558014.1	0.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031587513.1	9.0	19.0	1.0	1.0	1.0	0.47368421052631576	0.17857142857142855
rna-XM_031558015.1	22.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031587589.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031558104.1	4.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031558106.1	3.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031558103.1	6.0	13.0	1.0	0.0	0.35	0.0	0.6842105263157895
rna-XM_031558107.1	3.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031558105.1	4.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031558100.1	30.0	99.0	1.0	1.0	0.41867293012331175	0.30303030303030304	0.2674418604651163
rna-XM_031558101.1	30.0	99.0	1.0	1.0	0.41867293012331175	0.30303030303030304	0.2674418604651163
rna-XM_031558102.1	30.0	99.0	1.0	1.0	0.41867293012331175	0.30303030303030304	0.2674418604651163
rna-XM_012840331.2	10.0	50.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_031558108.1	22.0	23.0	0.0	0.0	1.0	nan	NA
rna-XM_012841372.2	18.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031587428.1	16.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012841362.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031557948.1	40.0	30.0	0.0	0.0	1.0	nan	NA
rna-XM_012841351.2	40.0	30.0	0.0	0.0	1.0	nan	NA
rna-XM_031557949.1	40.0	30.0	0.0	0.0	1.0	nan	NA
rna-XM_031587596.1	13.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_031587574.1	14.0	43.0	0.0	1.0	1.0	inf	-0.24561403508771928
rna-XM_012839787.2	6.0	38.0	0.0	0.0	1.0	nan	NA
rna-XM_012840503.2	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031557930.1	3.0	21.0	0.0	1.0	1.0	inf	-0.125
rna-XM_031558016.1	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031558017.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031587095.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031558018.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031587076.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031558019.1	1.0	0.0	0.0	1.0	1.0	inf	-1.0
rna-XM_031558020.1	36.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031558021.1	15.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_031558022.1	165.0	86.0	3.0	3.0	0.4200077120486224	1.9186046511627908	-0.15737051792828682
rna-XM_031558095.1	25.0	34.0	0.0	0.0	1.0	nan	NA
rna-XM_012839872.2	6.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012841507.2	2.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031558023.1	62.0	55.0	0.0	0.0	1.0	nan	NA
rna-XM_012841887.2	14.0	19.0	1.0	0.0	0.4411764705882352	0.0	0.5757575757575757
rna-XM_031587349.1	12.0	14.0	1.0	0.0	0.48148148148148145	0.0	0.5384615384615384
rna-XM_012840398.2	4.0	5.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031587351.1	4.0	5.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031587350.1	4.0	5.0	1.0	1.0	1.0	0.8	0.05555555555555558
rna-XM_031587189.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031558024.1	3.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012840897.2	2.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_012840892.2	2.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_012840853.2	21.0	60.0	0.0	1.0	1.0	inf	-0.25925925925925924
rna-XM_012840863.2	12.0	73.0	0.0	0.0	1.0	nan	NA
rna-XM_031587181.1	12.0	74.0	0.0	0.0	1.0	nan	NA
rna-XM_012841804.2	5.0	45.0	0.0	0.0	1.0	nan	NA
rna-XM_031587182.1	24.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031587183.1	24.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031587187.1	27.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031587188.1	52.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031587185.1	30.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031587184.1	30.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031587186.1	22.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012841215.2	7.0	21.0	0.0	0.0	1.0	nan	NA
rna-XM_031587097.1	22.0	68.0	0.0	0.0	1.0	nan	NA
rna-XM_031587096.1	22.0	68.0	0.0	0.0	1.0	nan	NA
rna-XM_031587098.1	22.0	68.0	0.0	0.0	1.0	nan	NA
rna-XM_031587555.1	9.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031587551.1	16.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031587552.1	16.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031587553.1	16.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031587101.1	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012841113.2	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031587099.1	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012841097.2	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012841137.2	5.0	16.0	0.0	1.0	1.0	inf	-0.23809523809523808
rna-XM_012841143.2	0.0	15.0	0.0	1.0	1.0	nan	0.0
rna-XM_031587102.1	42.0	54.0	0.0	1.0	1.0	inf	-0.4375
rna-XM_012841165.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031557988.1	10.0	51.0	0.0	1.0	1.0	inf	-0.16393442622950818
rna-XM_031557987.1	10.0	51.0	0.0	1.0	1.0	inf	-0.16393442622950818
rna-XM_031557989.1	8.0	41.0	0.0	1.0	1.0	inf	-0.16326530612244897
rna-XM_031586827.1	2.0	16.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_012840931.2	2.0	16.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_031586826.1	2.0	16.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_031587143.1	26.0	70.0	0.0	1.0	1.0	inf	-0.2708333333333333
rna-XM_031587142.1	26.0	70.0	0.0	1.0	1.0	inf	-0.2708333333333333
rna-XM_031587147.1	4.0	55.0	1.0	0.0	0.08333333333333333	0.0	0.9322033898305084
rna-XM_031587145.1	4.0	55.0	1.0	0.0	0.08333333333333333	0.0	0.9322033898305084
rna-XM_031587146.1	4.0	55.0	1.0	0.0	0.08333333333333333	0.0	0.9322033898305084
rna-XM_031587148.1	5.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_012841614.2	5.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_012839929.2	11.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012840292.2	3.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031587086.1	0.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012841467.2	4.0	51.0	0.0	0.0	1.0	nan	NA
rna-XM_031587085.1	4.0	51.0	0.0	0.0	1.0	nan	NA
rna-XM_012840484.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012839938.2	33.0	34.0	0.0	0.0	1.0	nan	NA
rna-XM_031557881.1	14.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_031557877.1	14.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_031557880.1	14.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_031557882.1	14.0	44.0	0.0	0.0	1.0	nan	NA
rna-XM_031557876.1	14.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_031557875.1	14.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_012841675.2	0.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031558092.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031557887.1	10.0	24.0	4.0	1.0	0.0469416785206259	0.10416666666666667	0.5058823529411764
rna-XM_031557888.1	8.0	21.0	4.0	1.0	0.041982922201138514	0.09523809523809523	0.5241379310344828
rna-XM_031557889.1	8.0	22.0	4.0	1.0	0.03751016535646517	0.09090909090909091	0.5333333333333334
rna-XM_012840669.2	4.0	26.0	0.0	1.0	1.0	inf	-0.13333333333333333
rna-XM_031586941.1	245.0	219.0	5.5	7.5	0.5621801712747865	1.5662100456621004	-0.10494031830238731
rna-XM_012841273.2	6.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012840428.2	0.0	15.0	0.0	1.0	1.0	nan	0.0
rna-XM_012841833.2	37.0	38.0	0.0	0.0	1.0	nan	NA
rna-XM_031587020.1	34.0	37.0	0.0	0.0	1.0	nan	NA
rna-XM_031586876.1	4.0	22.0	0.0	0.0	1.0	nan	NA
rna-XM_012840976.2	4.0	22.0	0.0	0.0	1.0	nan	NA
rna-XM_031586874.1	5.0	45.0	0.0	0.0	1.0	nan	NA
rna-XM_031586873.1	6.0	45.0	0.0	0.0	1.0	nan	NA
rna-XM_031586872.1	6.0	45.0	0.0	0.0	1.0	nan	NA
rna-XM_012840965.2	1.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_012840958.2	1.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031586875.1	1.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_012841844.2	11.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_012839977.2	0.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031587114.1	24.0	94.0	2.0	0.0	0.04551820728291317	0.0	0.7966101694915254
rna-XM_031587113.1	26.0	108.0	2.0	0.0	0.04117647058823529	0.0	0.8059701492537313
rna-XM_031587112.1	36.0	118.0	2.0	0.0	0.05814722911497105	0.0	0.7662337662337663
rna-XM_012839999.1	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012840376.2	3.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012841290.2	35.0	62.0	0.0	0.0	1.0	nan	NA
rna-XM_031557920.1	35.0	62.0	0.0	0.0	1.0	nan	NA
rna-XM_031557919.1	69.0	55.0	0.0	0.0	1.0	nan	NA
rna-XM_031557918.1	69.0	55.0	0.0	0.0	1.0	nan	NA
rna-XM_031557917.1	69.0	55.0	0.0	0.0	1.0	nan	NA
rna-XM_031557922.1	6.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031557924.1	11.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012841739.2	9.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031557921.1	10.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031587600.1	22.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_031587601.1	22.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031587599.1	24.0	22.0	0.0	0.0	1.0	nan	NA
rna-XM_031587603.1	20.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_012840567.2	0.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012840281.2	17.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031587274.1	14.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031587273.1	14.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031558025.1	37.0	30.0	0.0	1.0	0.45588235294117635	inf	-0.5522388059701493
rna-XM_031586877.1	39.0	38.0	0.0	0.0	1.0	nan	NA
rna-XM_031586878.1	31.0	32.0	0.0	0.0	1.0	nan	NA
rna-XM_031586879.1	26.0	30.0	0.0	0.0	1.0	nan	NA
rna-XM_031586880.1	10.0	23.0	0.0	0.0	1.0	nan	NA
rna-XM_012840579.2	10.0	23.0	0.0	1.0	1.0	inf	-0.30303030303030304
rna-XM_031587431.1	9.0	33.0	0.0	1.0	1.0	inf	-0.21428571428571427
rna-XM_031587432.1	9.0	33.0	0.0	1.0	1.0	inf	-0.21428571428571427
rna-XM_031587430.1	9.0	33.0	0.0	1.0	1.0	inf	-0.21428571428571427
rna-XM_031557965.1	25.0	30.0	1.0	1.0	1.0	0.8333333333333334	0.04545454545454547
rna-XM_031557967.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031557968.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031557969.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031557966.1	1.0	15.0	0.0	1.0	1.0	inf	-0.0625
rna-XM_012840611.2	1.0	13.0	0.0	1.0	1.0	inf	-0.07142857142857142
rna-XM_012841624.2	7.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012841635.2	4.0	10.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031558026.1	14.0	9.0	1.0	0.0	1.0	0.0	0.3913043478260869
rna-XM_031587569.1	8.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031557953.1	9.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031557955.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031557956.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031557957.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031587164.1	0.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_012841812.2	4.0	10.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031587455.1	4.0	10.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031557931.1	32.0	50.0	0.0	1.0	1.0	inf	-0.3902439024390244
rna-XM_031587571.1	4.0	26.0	0.0	0.0	1.0	nan	NA
rna-XM_012841573.2	4.0	28.0	0.0	0.0	1.0	nan	NA
rna-XM_012841585.2	0.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031587367.1	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031587366.1	9.0	12.0	0.0	1.0	1.0	inf	-0.42857142857142855
rna-XM_012841686.2	9.0	12.0	0.0	1.0	1.0	inf	-0.42857142857142855
rna-XM_012841696.2	3.0	11.0	0.0	0.0	1.0	nan	NA
